id,level_id,total_time,donuts,candy,level,progress,id Quizo,nbr Items,badge المثابرة,التركيز,النجاح,التميز,الإرتقاء,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr
46150,4,0:53:19,41,700,1,0,29292,1,20,14,12,14,6,199080,9207,3699,59,76,2,0,27,15,11,1,0,12,9,3,0,0,3660,35,62,1,0
46151,7,5:28:04,1,2075,1,0,29293,5,20,14,12,10,6,174188,1668,810,64,70,0,1,28,17,11,0,0,14,6,8,0,0,768,41,51,0,1
46154,6,3:02:59,113,350,1,0,NULL,0,7,7,7,3,,29820,304,172,30,13,0,0,5,3,2,0,0,5,4,1,0,0,162,23,10,0,0
46155,7,21:04:37,17,852,1,0,29324,2,20,14,14,14,8,349566,1230,1160,51,181,0,0,40,4,36,0,0,25,7,18,0,0,1095,40,127,0,0
46157,4,0:30:15,6,350,1,0,NULL,0,3,7,1,1,,10654,4,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
46158,4,38:23:51,143,3621,1,0,29297,10,10,7,7,7,6,347816,486,285,79,113,69,35,64,12,30,13,9,49,19,11,18,1,172,48,72,38,25
46159,7,44:40:44,43,2266,1,0,29298,6,10,7,4,5,6,255423,3732,2628,86,123,9,1,16,9,6,1,0,48,23,23,2,0,2564,54,94,6,1
46161,5,1:12:46,102,2521,2,0.5999999642,29300,1,4,7,4,7,1,5866,8,24,2,21,1,0,5,1,4,0,0,0,0,0,0,0,19,1,17,1,0
46164,3,0:36:20,23,1349,1,0.4642858,29304,3,3,4,3,5,,1596,4,6,6,0,0,0,2,2,0,0,0,1,1,0,0,0,3,3,0,0,0
46165,6,5:31:34,0,699,1,0,29347,1,10,7,4,6,2,21763,552,920,14,26,0,0,4,1,3,0,0,1,1,0,0,0,915,12,23,0,0
46171,3,0:31:03,22,350,1,0,NULL,0,3,3,0,4,,6244,0,9,5,4,0,0,0,0,0,0,0,3,1,2,0,0,6,4,2,0,0
46173,7,0:01:50,2,350,1,0,29311,1,0,0,0,0,,203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46175,6,0:06:13,5,350,1,0,NULL,0,0,2,0,0,,2310,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
46177,3,0:03:23,7,350,1,0,NULL,0,0,2,0,2,,1113,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
46179,4,0:15:52,25,497,1,0.50000006,29315,1,2,3,0,4,,4480,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
46181,6,2:52:22,106,350,1,0,NULL,0,7,7,4,2,,27671,77,35,8,27,0,0,5,0,5,0,0,10,5,5,0,0,20,3,17,0,0
46183,4,0:27:24,19,350,1,0,NULL,0,2,5,2,3,,3815,0,6,6,0,0,0,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0
46187,5,2:07:07,110,350,1,0,29374,1,6,7,4,2,,32361,190,42,9,33,0,0,9,2,7,0,0,7,2,5,0,0,26,5,21,0,0
46192,8,2:29:07,0,2350,1,0,29401,6,7,7,3,7,2,25214,130,130,20,26,19,0,8,2,5,1,0,5,2,3,0,0,117,16,18,18,0
46197,7,0:08:09,5,350,1,0,NULL,0,0,2,0,1,,2331,15,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
46198,7,0:29:25,3,350,1,0,29405,1,3,6,0,0,,2849,7,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
46199,6,1:05:25,51,350,1,0.8214284778,29406,1,4,6,2,3,,8680,33,19,8,11,0,0,2,0,2,0,0,2,0,2,0,0,15,8,7,0,0
46204,4,0:18:31,22,350,1,0,NULL,0,1,3,0,4,,4193,4,11,6,5,0,0,6,3,3,0,0,0,0,0,0,0,5,3,2,0,0
46207,5,0:46:12,35,350,1,0,NULL,0,3,7,3,7,,12831,12,19,0,19,0,0,0,0,0,0,0,7,0,7,0,0,12,0,12,0,0
46208,7,3:17:40,145,350,1,0,NULL,0,8,7,5,2,,28189,153,58,15,43,0,0,7,5,2,0,0,3,0,3,0,0,48,10,38,0,0
46210,3,1:55:03,124,350,1,0,NULL,0,5,7,4,6,,23135,118,69,38,31,0,0,23,12,11,0,0,3,1,2,0,0,43,25,18,0,0
46211,8,0:03:01,6,350,1,0,NULL,0,0,1,0,0,,1183,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46213,3,1:01:34,32,1172,1,0.178571433,29418,3,4,5,1,7,,483,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46215,8,0:15:49,17,350,1,0,29419,1,1,4,1,2,,1330,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
46217,3,2:40:29,88,350,1,0,NULL,0,7,7,3,7,,33432,97,41,41,0,0,0,0,0,0,0,0,12,12,0,0,0,29,29,0,0,0
46221,4,1:56:54,78,350,1,0,NULL,0,5,7,3,7,,29169,101,40,13,27,0,0,3,0,3,0,0,8,5,3,0,0,29,8,21,0,0
46224,8,0:13:21,16,350,1,0,29423,1,1,2,0,1,,2681,13,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0
46228,3,0:01:11,1,350,1,0,NULL,0,0,0,0,0,,56,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46233,4,1:40:09,33,350,1,0,NULL,0,5,7,1,2,,23646,72,30,15,0,0,0,3,3,0,0,0,7,7,0,0,0,20,5,0,0,0
46235,8,5:42:06,62,2328,1,0.9285713,29430,5,10,7,1,6,,16681,42,18,2,16,0,0,0,0,0,0,0,6,0,6,0,0,12,2,10,0,0
46242,4,0:32:55,50,746,1,0.9642855525,29434,1,3,5,2,2,,3857,26,9,1,8,0,0,3,0,3,0,0,0,0,0,0,0,6,1,5,0,0
46244,6,8:17:49,257,350,1,0,NULL,0,10,7,7,7,,78708,14274,4862,141,29,17,0,81,65,7,9,0,13,7,6,0,0,4768,69,16,8,0
46245,4,4:31:17,188,350,1,0,NULL,0,9,7,7,7,,56700,309,154,145,8,1,0,61,61,0,0,0,7,2,5,0,0,86,82,3,1,0
46249,5,3:40:10,152,350,1,0,NULL,0,8,7,4,4,,40915,160,59,22,24,1,12,6,3,2,0,1,10,5,5,0,0,43,14,17,1,11
46253,7,2:04:28,56,350,1,0,NULL,0,6,7,2,4,,31185,37,27,10,3,0,14,0,0,0,0,0,5,1,0,0,4,22,9,3,0,10
46255,3,0:08:08,14,350,1,0,NULL,0,1,2,1,4,,2394,6,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0
46257,4,0:47:54,22,350,1,0,NULL,0,3,4,1,5,,13909,6,13,10,3,0,0,0,0,0,0,0,1,1,0,0,0,12,9,3,0,0
46259,3,0:01:32,7,350,1,0,NULL,0,0,0,0,2,,336,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0
46261,8,4:59:45,235,400,1,0,29448,1,10,7,7,3,,88130,232,141,89,36,9,7,12,10,2,0,0,15,9,4,2,0,114,70,30,7,7
46263,5,0:13:25,11,350,1,0,NULL,0,2,5,1,2,,2051,9,8,0,8,0,0,0,0,0,0,0,1,0,1,0,0,7,0,7,0,0
46266,4,1:05:06,23,350,1,0,NULL,0,4,7,2,4,,7791,83,14,6,8,0,0,1,1,0,0,0,0,0,0,0,0,13,5,8,0,0
46268,5,0:05:45,5,350,1,0,NULL,0,0,2,0,1,,973,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46273,7,0:08:06,3,350,1,0,NULL,0,0,2,0,0,,2639,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
46274,4,0:59:33,27,350,1,0,NULL,0,3,7,1,2,,13979,23,10,10,0,0,0,5,5,0,0,0,2,2,0,0,0,3,3,0,0,0
46276,4,0:16:03,6,350,1,0,NULL,0,2,4,0,1,,3920,1,4,1,3,0,0,1,0,1,0,0,1,1,0,0,0,2,0,2,0,0
46278,7,0:15:13,4,350,1,0,NULL,0,1,4,0,0,,3031,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46287,3,0:06:26,15,350,1,0,NULL,0,1,3,1,7,,2065,2,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0
46293,4,3:10:04,133,350,1,0,NULL,0,7,7,3,7,,38444,79,69,15,54,0,0,7,3,4,0,0,2,0,2,0,0,60,12,48,0,0
46297,5,0:06:23,8,350,1,0,NULL,0,1,2,0,1,,1687,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0
46299,7,0:28:28,9,1625,1,0.107142866,29480,2,3,5,0,4,,1113,0,4,2,2,0,0,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0
46301,4,0:28:45,16,350,1,0,NULL,0,3,5,0,2,,8477,13,5,4,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2,1,0,0
46303,4,3:55:09,85,350,1,0,NULL,0,9,7,1,4,,44009,406,322,21,25,0,0,1,0,1,0,0,6,6,0,0,0,315,15,24,0,0
46310,4,0:20:13,10,350,1,0,NULL,0,2,3,0,4,,5201,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
46315,6,3:12:53,106,350,1,0,NULL,0,8,7,5,7,,17843,40,32,18,14,0,0,5,4,1,0,0,1,1,0,0,0,26,13,13,0,0
46316,3,2:45:25,149,350,1,0,NULL,0,7,7,4,7,,22036,87,61,33,28,0,0,18,12,6,0,0,2,0,2,0,0,41,21,20,0,0
46318,6,0:21:34,12,350,1,0,NULL,0,2,5,0,2,,5586,2,7,4,3,0,0,2,0,2,0,0,0,0,0,0,0,5,4,1,0,0
46320,6,0:04:06,7,350,1,0,NULL,0,0,2,0,2,,1113,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
46322,4,0:18:05,23,350,1,0,NULL,0,2,5,1,3,,6370,14,9,9,0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0
46324,6,2:31:59,114,1000,1,0,NULL,0,7,7,4,6,,43491,294,207,14,25,19,11,12,3,0,8,1,11,1,5,4,1,184,10,20,7,9
46326,5,4:46:38,257,350,1,0,NULL,0,9,7,4,7,,50456,97,135,26,67,36,6,21,2,15,4,0,5,2,2,1,0,109,22,50,31,6
46327,4,3:18:54,127,350,1,0,NULL,0,8,7,4,7,,48678,65,68,16,51,1,0,8,4,4,0,0,12,0,12,0,0,48,12,35,1,0
46329,4,0:34:58,22,350,1,0,NULL,0,3,7,1,2,,7392,26,8,3,5,0,0,0,0,0,0,0,1,0,1,0,0,7,3,4,0,0
46331,7,0:52:19,5,1200,1,0.1071428657,29510,2,3,7,0,1,,560,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
46335,7,1:04:28,5,900,1,0.107142866,29516,2,3,7,0,2,,9898,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0
46338,3,0:16:41,24,350,1,0,NULL,0,1,4,2,4,,5145,11,14,0,14,0,0,2,0,2,0,0,1,0,1,0,0,11,0,11,0,0
46339,3,0:15:43,0,475,1,0,29519,1,1,4,3,3,,1407,6,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0
46340,7,0:51:31,1,624,1,0,29520,1,3,4,3,7,,4697,0,90,2,7,0,0,4,0,4,0,0,0,0,0,0,0,86,2,3,0,0
46342,4,0:07:52,3,350,1,0,NULL,0,0,2,0,1,,182,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46344,4,0:14:09,11,350,1,0,NULL,0,1,3,0,2,,5558,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46347,5,0:02:02,6,350,1,0,NULL,0,0,0,0,2,,609,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46348,6,0:16:24,34,847,1,0.6785714,29539,2,1,3,2,4,,1218,2,4,4,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0
46351,8,1:11:46,119,2150,3,0.0833333358,29541,5,4,5,3,2,2,15498,81,56,46,9,1,0,11,11,0,0,0,1,1,0,0,0,44,34,9,1,0
46353,4,1:22:52,53,350,1,0,NULL,0,4,4,1,4,,26054,256,120,9,21,0,0,6,1,5,0,0,3,1,2,0,0,111,7,14,0,0
46360,4,0:16:58,4,350,1,0,NULL,0,1,3,0,0,,3549,37,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0
46362,4,0:40:14,17,350,1,0,NULL,0,3,7,1,1,,12740,24,8,8,0,0,0,0,0,0,0,0,2,2,0,0,0,6,6,0,0,0
46369,8,0:02:50,6,350,1,0,NULL,0,0,1,0,1,,1078,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46371,3,0:04:48,15,350,1,0,NULL,0,0,2,1,6,,987,0,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0
46374,3,0:09:50,15,-1750,1,0,29557,1,1,3,0,3,,1001,15,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0
46380,8,1:43:08,99,350,1,0,NULL,0,5,7,7,2,,31584,159,89,83,6,0,0,10,9,1,0,0,6,6,0,0,0,73,68,5,0,0
46382,4,0:22:35,40,350,1,0.6785714,29571,1,2,3,0,4,,5467,5,11,8,3,0,0,2,1,1,0,0,0,0,0,0,0,9,7,2,0,0
46384,5,2:57:30,100,400,2,0,29572,1,7,7,1,3,1,36785,74,35,18,12,0,5,2,0,2,0,0,5,4,1,0,0,28,14,9,0,5
46391,6,5:34:46,182,1600,3,0.8333332,29594,5,10,7,7,7,2,71295,314,71,32,39,0,0,7,3,4,0,0,13,9,4,0,0,51,20,31,0,0
46394,7,1:14:04,0,350,1,0,NULL,0,4,4,0,3,1,7917,70,18,2,16,0,0,1,0,1,0,0,1,0,1,0,0,16,2,14,0,0
46395,3,0:08:20,12,350,1,0,NULL,0,1,3,1,4,,1092,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
46397,7,2:02:47,71,350,1,0,NULL,0,6,7,4,6,,8491,37,14,13,1,0,0,5,4,1,0,0,3,3,0,0,0,6,6,0,0,0
46417,5,2:04:27,162,350,1,0,29617,1,6,7,4,7,5,276815,2048,2576,68,100,88,66,28,4,6,14,4,48,11,19,6,12,2500,53,75,68,50
46420,5,0:03:44,7,350,1,0,NULL,0,0,2,0,2,,1218,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46423,6,1:03:20,66,1597,1,0.8571427464,NULL,0,4,7,2,4,,16121,9,25,10,15,0,0,3,1,2,0,0,1,1,0,0,0,21,8,13,0,0
46425,5,1:44:13,99,350,1,0,NULL,0,5,7,4,7,,21847,30,30,13,17,0,0,1,0,1,0,0,0,0,0,0,0,29,13,16,0,0
46427,5,0:34:25,21,350,1,0,NULL,0,3,6,2,1,,8715,15,15,0,15,0,0,0,0,0,0,0,4,0,4,0,0,11,0,11,0,0
46429,3,0:43:22,40,350,1,0,NULL,0,3,3,1,5,,5355,87,21,7,14,0,0,9,2,7,0,0,1,0,1,0,0,11,5,6,0,0
46431,6,3:02:06,171,350,3,0.2833333611,29626,1,7,7,2,5,2,58177,101,60,26,34,0,0,10,4,6,0,0,3,2,1,0,0,47,20,27,0,0
46433,5,0:55:10,44,350,1,0,NULL,0,3,7,2,7,,17836,11,16,10,6,0,0,2,2,0,0,0,1,1,0,0,0,13,7,6,0,0
46444,5,0:28:29,8,350,1,0,NULL,0,2,6,0,1,,11592,10,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0
46448,6,2:23:38,37,972,1,0,29636,3,10,7,3,7,4,161000,326,185,53,88,33,11,27,6,14,6,1,15,7,2,3,3,143,40,72,24,7
46450,3,0:00:47,1,350,1,0,NULL,0,0,0,0,0,,154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46455,7,1:05:43,61,2636,2,0.2250000238,29641,1,4,7,7,1,1,973,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46456,7,0:26:09,0,1375,1,0,29642,1,2,5,5,2,1,1960,20,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
46459,4,0:03:50,3,350,1,0,NULL,0,1,3,0,1,,1351,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46465,3,4:04:21,60,525,1,0,NULL,0,9,7,7,5,3,52101,377,134,100,34,0,0,26,21,5,0,0,8,6,2,0,0,100,73,27,0,0
46467,5,0:54:13,51,350,1,0,NULL,0,3,4,2,5,,9520,31,23,2,21,0,0,1,0,1,0,0,1,1,0,0,0,21,1,20,0,0
46470,3,0:12:07,13,350,1,0,NULL,0,1,3,1,2,,3234,4,9,9,0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0
46473,7,0:20:59,70,1292,2,0.4000000656,29665,1,2,5,7,3,1,490,5,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
46478,6,0:11:20,20,900,1,0.3928571939,29668,1,1,3,0,2,,2807,12,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0
46479,6,0:23:40,18,225,1,0.3571428955,29669,1,2,5,1,0,,4732,35,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0
46482,7,6:23:59,0,-378,1,0,29671,1,10,7,7,7,5,69006,4239,1800,56,125,18,1,85,23,57,5,0,8,4,2,2,0,1707,29,66,11,1
46489,8,0:03:50,7,350,1,0,NULL,0,0,2,0,4,,1225,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46490,3,0:02:38,7,350,1,0,NULL,0,0,1,0,1,,644,6,3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
46492,3,0:02:45,8,350,1,0,NULL,0,0,1,0,2,,602,3,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
46495,3,0:03:49,1,350,1,0,NULL,0,0,2,0,0,,1393,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
46498,7,0:14:35,2,350,1,0,NULL,0,2,6,0,0,,5754,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46500,7,0:15:07,3,350,1,0,NULL,0,1,2,0,2,,329,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
46505,5,0:08:29,6,350,1,0,NULL,0,1,4,0,2,,427,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46507,7,7:13:59,118,350,1,0,NULL,0,10,7,4,5,,46956,93,37,23,14,0,0,1,0,1,0,0,10,7,3,0,0,26,16,10,0,0
46511,3,9:09:29,231,300,5,0.629629731,29690,6,10,7,6,7,4,113778,102,177,72,59,46,0,13,10,2,1,0,35,12,17,6,0,129,50,40,39,0
46513,4,10:30:23,384,350,1,0,NULL,0,10,7,7,7,,160888,24672,4368,85,79,18,0,41,16,23,2,0,21,13,6,2,0,4306,56,50,14,0
46515,5,1:42:12,66,350,1,0,NULL,0,5,7,3,6,,31206,78,33,9,24,0,0,2,1,1,0,0,7,3,4,0,0,24,5,19,0,0
46516,6,0:01:54,5,350,1,0,NULL,0,0,1,0,1,,700,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46517,8,0:06:26,12,350,1,0,NULL,0,2,5,0,4,,2142,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
46519,7,0:59:13,37,1574,1,0.2857143,29709,3,4,7,2,7,,14777,4,16,10,6,0,0,2,2,0,0,0,0,0,0,0,0,14,8,6,0,0
46521,6,1:06:53,51,1447,1,0,NULL,0,4,5,3,7,,14798,30,28,9,19,0,0,9,1,8,0,0,1,1,0,0,0,18,7,11,0,0
46522,5,4:08:22,67,2022,2,0.125,29711,4,9,7,2,4,2,48888,23,23,7,16,0,0,1,0,1,0,0,2,1,1,0,0,20,6,14,0,0
46524,3,4:08:47,187,350,1,0,NULL,0,9,7,3,7,,54761,156,129,69,33,27,0,17,14,3,0,0,7,3,2,2,0,105,52,28,25,0
46528,6,0:02:44,1,350,1,0,NULL,0,1,0,0,0,,238,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46532,8,0:04:24,13,800,1,0.25,29716,1,0,1,0,2,,1141,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
46534,8,0:14:34,24,350,1,0,NULL,0,1,4,0,1,,3178,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
46536,8,3:42:27,145,2848,3,0.5500001311,29718,7,8,7,3,7,2,25942,89,71,9,45,17,0,5,1,3,1,0,10,2,4,4,0,56,6,38,12,0
46538,6,11:21:39,323,350,1,0,NULL,0,10,7,2,7,,154917,207,178,47,81,18,32,30,5,16,6,3,16,7,2,2,5,132,35,63,10,24
46539,5,8:20:45,316,350,1,0,NULL,0,10,7,4,7,,218666,510,344,28,88,50,6,16,1,9,5,1,16,0,7,9,0,312,27,72,36,5
46542,8,0:11:01,9,850,1,0.178571433,29721,2,1,4,0,2,,805,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46543,3,0:09:22,14,350,1,0,NULL,0,1,2,1,3,,3185,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
46545,4,0:30:37,74,-5120,2,0.475000083,29723,6,2,4,7,4,1,2023,22,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
46547,6,1:00:37,14,847,1,0.1071428657,29724,2,4,5,4,5,1,5733,7,17,2,15,0,0,2,0,2,0,0,0,0,0,0,0,15,2,13,0,0
46549,7,0:29:56,3,350,1,0,NULL,0,3,4,0,1,,1561,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
46551,7,0:20:59,20,350,1,0,NULL,0,2,5,3,2,,1365,11,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
46557,3,0:12:19,16,350,1,0,NULL,0,2,3,1,2,,4221,72,8,8,0,0,0,2,2,0,0,0,1,1,0,0,0,5,5,0,0,0
46559,5,2:35:17,61,350,1,0,NULL,0,7,7,3,2,,54831,66,25,18,0,0,7,0,0,0,0,0,8,5,0,0,3,17,13,0,0,4
46561,3,0:00:27,1,350,1,0,NULL,0,0,0,0,0,,91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46565,7,0:03:39,5,-2100,1,0,29745,2,0,1,0,2,,119,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46566,4,0:04:18,3,350,1,0,NULL,0,0,2,0,1,,1575,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46567,6,3:12:50,78,350,1,0,NULL,0,7,7,2,7,,25578,47,33,15,18,0,0,1,0,1,0,0,3,0,3,0,0,29,15,14,0,0
46568,5,1:04:14,59,350,1,0,NULL,0,4,5,3,7,,17850,40,31,7,24,0,0,3,1,2,0,0,2,1,1,0,0,26,5,21,0,0
46570,3,0:17:08,41,350,1,0,NULL,0,1,4,4,6,,4823,11,21,6,15,0,0,9,3,6,0,0,0,0,0,0,0,12,3,9,0,0
46576,6,0:37:33,11,350,1,0,29753,1,3,6,0,1,,3948,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0
46579,5,0:09:10,7,350,1,0,NULL,0,1,3,0,1,,3045,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46581,6,2:45:47,87,350,1,0,NULL,0,7,7,4,6,,41153,34,41,26,15,0,0,4,3,1,0,0,2,1,1,0,0,35,22,13,0,0
46585,6,0:48:38,52,350,1,0,NULL,0,3,7,2,4,,16891,19,20,15,4,1,0,6,4,1,1,0,0,0,0,0,0,14,11,3,0,0
46587,6,0:21:27,20,350,1,0,NULL,0,20,14,14,14,,139888,2264,1408,73,80,20,3,31,20,10,1,0,10,3,6,1,0,1367,50,64,18,3
46593,7,0:20:17,6,350,1,0,NULL,0,2,3,0,2,,3178,17,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0
46599,3,4:39:54,255,350,1,0,NULL,0,9,7,7,7,,90286,164,322,117,18,26,0,16,13,0,3,0,17,16,1,0,0,289,88,17,23,0
46603,7,2:26:53,131,2274,3,0.6166667342,29775,1,6,7,3,7,2,32529,79,54,14,23,17,0,3,0,3,0,0,2,2,0,0,0,49,12,20,17,0
46605,8,1:13:18,0,-251,1,0,29776,3,4,7,3,5,1,10416,69,40,16,10,13,1,2,1,0,0,1,0,0,0,0,0,38,15,10,13,0
46612,7,0:09:46,2,75,1,0.03571428731,29783,1,0,2,0,0,,1568,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46613,3,3:20:46,145,350,1,0,NULL,0,8,7,3,6,,43309,245,82,33,18,31,0,20,8,1,11,0,9,5,1,3,0,53,20,16,17,0
46616,3,0:09:36,2,350,1,0,NULL,0,1,3,0,2,,1988,8,5,5,0,0,0,3,3,0,0,0,1,1,0,0,0,1,1,0,0,0
46620,6,2:32:56,75,350,1,0,29788,1,7,7,3,6,,18396,19,36,9,25,1,1,0,0,0,0,0,3,2,1,0,0,33,7,24,1,1
46622,6,0:09:45,11,350,1,0,NULL,0,2,5,0,2,,3577,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
46628,3,0:47:16,14,350,1,0,NULL,0,2,5,2,2,,7567,20,10,10,0,0,0,1,1,0,0,0,4,4,0,0,0,5,5,0,0,0
46630,6,0:56:31,31,350,1,0,NULL,0,4,4,1,6,,9240,30,13,4,9,0,0,0,0,0,0,0,2,1,1,0,0,11,3,8,0,0
46631,3,0:09:40,18,350,1,0,NULL,0,1,3,1,7,,2156,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0
46635,3,0:12:57,15,350,1,0,NULL,0,1,1,1,2,,2485,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
46636,3,0:06:47,14,350,1,0,NULL,0,0,2,1,2,,1806,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
46649,6,0:24:30,11,350,1,0,NULL,0,2,6,0,1,,9730,9,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0
46651,8,1:15:19,80,425,2,0.599999964,29814,1,4,5,1,2,1,10717,33,19,10,9,0,0,2,2,0,0,0,0,0,0,0,0,17,8,9,0,0
46655,6,0:32:29,17,350,1,0.107142866,29817,1,3,7,2,4,,3836,2,6,2,4,0,0,0,0,0,0,0,2,2,0,0,0,4,0,4,0,0
46659,8,2:13:06,94,350,1,0,NULL,0,8,7,3,5,,24871,114,59,3,48,8,0,7,0,7,0,0,4,0,4,0,0,48,3,37,8,0
46661,7,4:11:16,168,1124,4,0.08139534295,29820,2,9,7,3,7,3,41867,95,79,28,51,0,0,21,8,13,0,0,5,3,2,0,0,53,17,36,0,0
